scenario,equity_irr,project_irr,equity_npv,project_npv,dscr_min,llcr_min,plcr_min
1699,0.18849107995777858,0.12238272331208644,19741556.11127655,19679861.47910653,1.3,1.8110881576261084,1.8110881576261084
1700,0.2179874244269826,0.1353848256897492,31662582.629565455,34004804.10788691,1.3,1.9824221750665716,1.9824221750665716
1701,0.2964435845892308,0.16802994950356154,42865461.80488985,48469199.361165725,1.3,2.4164670311335,2.4164670311335
1702,0.23382063528190078,0.14228356022711042,31602143.990972128,34620319.680934206,1.2999999999999998,2.0769615275485824,2.0769615275485824
1703,0.1267892518188376,0.09552147759416219,1665901.432172482,-3867714.2647400666,1.3,1.4562967058152037,1.4562967058152037
1704,0.19449099792629077,0.12509060908894432,17858672.685992867,18212992.26137925,1.3,1.8476901201503912,1.8476901201503912
1705,0.17590501999530073,0.11698139053388701,14479969.420948548,13578865.709905269,1.2999999999999998,1.7453080281404225,1.7453080281404225
1706,0.21458490653167095,0.13380522327000421,29984743.320742533,31989097.153028686,1.3,1.959837529181254,1.959837529181254
1707,0.19465232638513053,0.12505682836424525,19814402.25429345,20175849.303172726,1.2999999999999998,1.8445785578141807,1.8445785578141807
1708,0.15314374125461616,0.10679815205468612,9184566.250821779,6088912.646054627,1.2999999999999998,1.6078345642945944,1.6078345642945944
1709,0.17002601450376575,0.1143606485835853,14272886.258026777,12768166.809491066,1.3,1.7100364747691377,1.7100364747691377
1710,0.1393116237332428,0.10067275204244464,4689614.99296724,551506.5880705535,1.3,1.5228164396089974,1.5228164396089974
1711,0.12806597223460048,0.09609880596955911,2218907.5615983596,-3746658.801902895,1.3,1.4657845827591678,1.4657845827591678
1712,0.16158309632214163,0.11035296040605136,12541780.050848728,9955461.154235182,1.3,1.650867170910498,1.650867170910498
1713,0.13300342758540507,0.09792972372131326,3189718.914431406,-1758889.237474165,1.3,1.4836566248727536,1.4836566248727536
1714,0.17832917471764187,0.11789457479560128,15781054.238688286,14953364.824393645,1.3,1.7532028238810027,1.7532028238810027
1715,0.20806637504348013,0.13103666088641197,25034881.956035066,26416707.86791686,1.3,1.9261367855768856,1.9261367855768856
1716,0.1888348271433804,0.1227951062381738,23574445.048884742,23674480.26566115,1.3,1.8231226485197094,1.8231226485197094
1717,0.1618696243847808,0.11066300278384467,12976346.095584987,10473610.528636472,1.2999999999999998,1.6599233082845735,1.6599233082845735
1718,0.16828221257517195,0.11350741632525696,13226733.302181227,11588914.756557683,1.3,1.6970298805252697,1.6970298805252697
1719,0.21236375375933725,0.13302967850874947,23949782.626482055,25517440.590929158,1.3,1.9548334438308883,1.9548334438308883
1720,0.1353781970957182,0.09903951053106042,3875332.302616383,-826645.5465231179,1.3,1.5021591157799867,1.5021591157799867
1721,0.19175518108637557,0.12389826937534698,20163004.621785074,20382783.939670917,1.3,1.8320983747982724,1.8320983747982724
1722,0.2420252283074915,0.14561118115162697,32634192.390623145,35959459.88256872,1.2999999999999998,2.116756597161943,2.116756597161943
1723,0.23818687326442456,0.14423667617002645,37449840.09113964,41222375.87032921,1.3,2.105201234057428,2.105201234057428
1724,0.21648326621795433,0.13490895810945358,27279327.281113993,29293158.237559803,1.3,1.9809747848968398,1.9809747848968398
1725,0.14501316534320918,0.10323833344567146,6324534.185352226,2704227.5351521587,1.2999999999999998,1.5604600350784024,1.5604600350784024
1726,0.15164168521781796,0.10607439954451792,9095667.433483928,5676726.411908932,1.2999999999999998,1.5966356190694673,1.5966356190694673
1727,0.21469579731781274,0.13399872414597214,26334877.254407875,28152477.556865685,1.3,1.9660085714005,1.9660085714005
1728,0.27515988804071334,0.15946164772182625,38555483.74045849,43307340.78226516,1.3,2.302363940306594,2.302363940306594
1729,0.16407698928284908,0.11168454492200297,13565897.555272048,11334800.090413533,1.2999999999999998,1.6745669995451176,1.6745669995451176
1730,0.20003583193014274,0.12775962785421835,27899312.358989354,29022872.362858497,1.3,1.8893309227340516,1.8893309227340516
1731,0.14396914187210696,0.10276159561578813,6491170.375759405,2479860.003436912,1.3,1.553266126820554,1.553266126820554
1732,0.16790420617529067,0.11342991714389838,12325801.277998528,10803062.888359692,1.3,1.6984742263821624,1.6984742263821624
1733,0.19910696021570762,0.1270958742730084,21284078.649966232,21989815.28129582,1.3,1.8739509389311995,1.8739509389311995
1734,0.16878801218000739,0.11372402367104506,14704099.814326724,12945838.359191954,1.2999999999999998,1.699589810457143,1.699589810457143
1735,0.13600366758872662,0.09926247700745305,4132153.757701,-650169.9689404014,1.2999999999999998,1.5039221060772225,1.5039221060772225
1736,0.19609562619290144,0.12595333413842158,24863089.653731108,25556854.6896886,1.3,1.8633060325690682,1.8633060325690682
1737,0.3129853632498487,0.17491037392572606,51759063.18307697,58821036.22001829,1.3,2.5148599963012623,2.5148599963012623
1738,0.26418862982292457,0.1550890982191675,41040252.756183274,45918242.19966134,1.3,2.245746998351106,2.245746998351106
1739,0.18212427589364255,0.11966733901068327,15834339.234994622,15372319.876597172,1.3,1.7788504166437014,1.7788504166437014
1740,0.16093433005100377,0.11029891474333064,14159553.849837614,11295175.892514156,1.3,1.6564484972482414,1.6564484972482414
1741,0.15322501581197656,0.10677479346436902,9729484.577924391,6423652.914404965,1.2999999999999998,1.6058856596396935,1.6058856596396935
1742,0.20081113191925937,0.1278663489740326,23632624.56033955,24534530.698880218,1.2999999999999998,1.8847523622504185,1.8847523622504185
1743,0.2227709377111735,0.13752663122874353,29748659.02995113,32188499.413208693,1.2999999999999998,2.012476070742158,2.012476070742158
1744,0.14997947143458878,0.10534016411273894,9569856.639144175,5566528.501386324,1.2999999999999998,1.586825229276268,1.586825229276268
1745,0.12807078624949653,0.09606922857537259,2339138.7152687022,-3983971.290849716,1.3,1.4643719463455802,1.4643719463455802
1746,0.21677696548722203,0.13508494482682276,28998383.909209616,31171294.641951967,1.3,1.9844497729789716,1.9844497729789716
1747,0.28537186431221384,0.16370301174831625,43477757.08730175,49034170.88563095,1.3,2.362091731225593,2.362091731225593
1748,0.1873604011233252,0.12199140247332219,20354072.911617268,20248743.50317411,1.3,1.8089399385892102,1.8089399385892102
1749,0.19436759726701225,0.125010751784272,22353668.43587609,22776723.011173643,1.2999999999999998,1.845963305371706,1.845963305371706
1750,0.16824713310018669,0.11339990218592044,13660894.218767503,11912748.428819679,1.3,1.693188576644305,1.693188576644305
1751,0.11418962070531657,0.09050895851931395,-1377579.2692500502,-8433175.812474936,1.3,1.3861637003398395,1.3861637003398395
1752,0.17801151235027945,0.11781984836817205,19176004.946337897,18172935.214769937,1.3,1.7539411669815654,1.7539411669815654
1753,0.18173478927054765,0.11938671300641701,19710205.960297503,19037402.95333097,1.3,1.772371564032156,1.772371564032156
1754,0.19716711882200766,0.12624267299703762,23405279.47236553,24050940.653651107,1.3,1.8625373715685944,1.8625373715685944
1755,0.14069125374314018,0.10139483209063438,5766802.883009751,1299491.9172532354,1.3,1.5361275351910224,1.5361275351910224
1756,0.12906726814386604,0.09632830887818322,2193865.1869341116,-3119523.2734063007,1.2999999999999998,1.4630413841031495,1.4630413841031495
1757,0.1449159370863553,0.10313317870054117,7096437.143036161,2955164.1303650923,1.2999999999999998,1.5572248755459286,1.5572248755459286
1758,0.23146547156478103,0.14129206216127455,30257270.430008817,33074799.494731016,1.3,2.0641133182579825,2.0641133182579825
1759,0.14423356336143311,0.10289554241164556,6998730.176710943,2768600.0601816606,1.3,1.5556558768210818,1.5556558768210818
1760,0.24094914291107417,0.14528029377062102,28810201.191028595,31750825.555287026,1.3,2.1156119618605826,2.1156119618605826
1761,0.12533854720286208,0.0948943742463988,1380711.77024645,-4685854.10847995,1.2999999999999998,1.4465913382210265,1.4465913382210265
1762,0.1575911716473124,0.10867647012274118,10422426.956965737,7715614.807965775,1.2999999999999998,1.630695710145983,1.630695710145983
1763,0.16628464300648815,0.11268203007709743,12954509.868477974,11136986.160126284,1.2999999999999998,1.6880506559056363,1.6880506559056363
1764,0.13671494070108814,0.09961024393101381,4571225.890546991,-362269.7354269435,1.2999999999999998,1.5099827888157924,1.5099827888157924
1765,0.15822202747372827,0.10908770301377602,11867558.08730724,9000266.531849805,1.2999999999999998,1.639884102335203,1.639884102335203
1766,0.1877575259533002,0.12200263178783866,20036606.787752155,19887404.481687464,1.3,1.8048119726395222,1.8048119726395222
1767,0.16539670012931174,0.11212957319765149,12126659.465768518,10227428.638816776,1.2999999999999998,1.6766017978032728,1.6766017978032728
1768,0.08715175025453803,0.06924431420057853,-7977438.588049649,-27916963.844821677,1.3,0.17948441229476084,0.17948441229476084
1769,0.23378954927993756,0.14243618371906686,36390065.12220719,39924629.35530039,1.3,2.0832251311150376,2.0832251311150376
1770,0.18927623968271456,0.12283224456242103,22883905.495365065,22937395.08826191,1.3,1.819446593693269,1.819446593693269
1771,0.20223176227084028,0.12847963750227676,24461934.03681005,25480705.089308087,1.2999999999999998,1.892609323528294,1.892609323528294
1772,0.10684580458161586,0.08737904468796986,-2786519.0980217033,-10409334.78395365,1.3,1.3427470244776396,1.3427470244776396
1773,0.24568705993320394,0.1473089788851829,38299956.89064534,42371195.46609381,1.3,2.142674654260678,2.142674654260678
1774,0.17389609615188362,0.11611721418881582,16237368.107511431,15025094.809845544,1.3,1.7344346387484484,1.7344346387484484
1775,0.13175849526012295,0.09743482405438275,3033534.966924002,-2300326.4936241047,1.2999999999999998,1.4775709117496099,1.4775709117496099
1776,0.17538253610025434,0.1166458544502218,15853104.861851064,14759009.576369425,1.2999999999999998,1.7380872012711737,1.7380872012711737
1777,0.21005432977838345,0.13177705659587935,23612223.63430451,24967794.272285543,1.3,1.9324700458663926,1.9324700458663926
1778,0.2615389335254734,0.15425922958689053,38639603.082728215,43249171.636352405,1.2999999999999998,2.241033106842308,2.241033106842308
1779,0.11483278032070521,0.09074924152673924,-1308549.8235237922,-8751318.785764597,1.3,1.389410621611331,1.389410621611331
1780,0.18047117496234066,0.11870193886202562,17030028.16112976,16273477.068902658,1.3,1.7601708504714193,1.7601708504714193
1781,0.18406156807062013,0.12047326345139697,17305090.07365853,16938873.171895925,1.2999999999999998,1.7879418017086726,1.7879418017086726
1782,0.1313720502281035,0.09733561372919586,2804813.2759378273,-2280555.8589023883,1.3,1.4780921059222472,1.4780921059222472
1783,0.1994395867022274,0.12730861729292764,24605016.489970144,25473268.63652524,1.3,1.8784804631844885,1.8784804631844885
1784,0.19430346246431252,0.12500241233827714,21721077.336717155,22136424.421483498,1.3,1.8463560573302242,1.8463560573302242
1785,0.2236339091672459,0.13794867303908798,29017845.42544987,31448879.8857648,1.3,2.0194859366650926,2.0194859366650926
1786,0.20437943892729638,0.12976316452943126,23590592.883979365,24828615.219922844,1.3,1.918287819128312,1.918287819128312
1787,0.12344947687871044,0.09416190427435511,910763.613592434,-5505674.3743583895,1.2999999999999998,1.4375186649739653,1.4375186649739653
1788,0.1466676317950788,0.10387437567360958,7540430.543360336,3612289.355075175,1.3,1.5666983291808543,1.5666983291808543
1789,0.17267135840387104,0.11549378369513175,14742591.563834667,13471608.554793928,1.3,1.7238970109219975,1.7238970109219975
1790,0.16040208206548945,0.10983899761535243,10652431.606016882,8289362.138372142,1.2999999999999998,1.64423128577413,1.64423128577413
1791,0.1404909679007491,0.10127914421979023,5647164.631375908,1180570.658310322,1.3,1.5337439938255928,1.5337439938255928
1792,0.15011545019795292,0.10553301896847511,9027114.916465707,5388786.703911026,1.3,1.5931328082596916,1.5931328082596916
1793,0.1721425974745603,0.11511669839858851,14835374.113834163,13420627.971261702,1.3,1.7150438909941135,1.7150438909941135
1794,0.17333397045189258,0.1158043797602526,16877438.75535901,15513571.240184434,1.3,1.7285370533115967,1.7285370533115967
1795,0.1404465727237969,0.10117041210245237,5233628.688872738,1007175.7967493907,1.3,1.5296945300757467,1.5296945300757467
1796,0.13853972652410507,0.10043393315954252,5083357.640568972,401090.2603424648,1.2999999999999998,1.5223495424612712,1.5223495424612712
1797,0.3068977760341851,0.17219768258123191,51072297.75564437,57896223.37501472,1.3,2.471371195308497,2.471371195308497
1798,0.14257255885148545,0.10216754029677988,5600939.303137524,1790229.6281025058,1.3,1.5453910716683,1.5453910716683
1799,0.1902333042098121,0.12332011468357384,22268180.252323102,22433460.003615014,1.3,1.8272966551704202,1.8272966551704202
1800,0.11246448261329656,0.08989650982111952,-1986980.2341524826,-10048702.966069818,1.2999999999999998,1.379044397878541,1.379044397878541
1801,0.14862629226501722,0.10480226182433205,8216518.482891448,4508510.414149585,1.2999999999999998,1.58121316760698,1.58121316760698
1802,0.23956443095362867,0.14490040413028238,35622323.34193728,39281722.62981125,1.3,2.1159491973140105,2.1159491973140105
1803,0.16453259826841693,0.11196122179865675,14588014.85957403,12313394.758189358,1.3,1.6802191760657563,1.6802191760657563
1804,0.2075780931058293,0.1309831127545753,24948033.94223643,26360481.778670985,1.2999999999999998,1.9295378512940533,1.9295378512940533
1805,0.2045774023272362,0.12957402108084248,24384907.771196626,25566201.000356864,1.2999999999999998,1.908695196159485,1.908695196159485
1806,0.17732180582912194,0.11734687369995789,15294278.309481597,14350808.41330137,1.2999999999999998,1.7433076462977408,1.7433076462977408
1807,0.16127705945308923,0.11032800177390079,11031015.830727756,8776777.111192191,1.3,1.6535033082720205,1.6535033082720205
1808,0.2564662188014921,0.1518720851905162,40052242.686604805,44630663.47705194,1.3,2.2021109989363192,2.2021109989363192
1809,0.23488102475294315,0.14266545013553267,34516080.366592824,37826426.03870981,1.3,2.080247424454789,2.080247424454789
1810,0.1923706373646501,0.12420561738324953,20100965.61378322,20378812.580856603,1.3,1.8369537428725018,1.8369537428725018
1811,0.16978613954115374,0.1140603691361044,13396424.876625476,11854863.540485285,1.2999999999999998,1.7010316425558234,1.7010316425558234
1812,0.16253414722645498,0.11084461207966556,11757449.411723472,9519242.017000312,1.3,1.6592854359295839,1.6592854359295839
1813,0.16339149434293176,0.11140474771817788,11272414.531557847,9343889.848110326,1.2999999999999998,1.6715517823824362,1.6715517823824362
1814,0.20393740225499446,0.12924779540533615,27565623.842302755,28838576.260601208,1.2999999999999998,1.903244359456784,1.903244359456784
1815,0.26573503264266063,0.1557359541388239,43815732.25574734,49061433.29069174,1.3,2.2549094869631783,2.2549094869631783
1816,0.17016155273444622,0.11421841574951075,15288642.87672221,13573539.467013353,1.2999999999999998,1.7028144234131835,1.7028144234131835
1817,0.15496968065374284,0.10762499460891739,9927184.431310436,6961270.82398547,1.3,1.6191912399242998,1.6191912399242998
1818,0.2122748354021673,0.13280376984561193,23882292.640834957,25378247.06690449,1.2999999999999998,1.9471560408289623,1.9471560408289623
1819,0.12386297020583403,0.09432009368009187,1062088.785994112,-5570329.782582243,1.2999999999999998,1.4394329328479034,1.4394329328479034
1820,0.21669538111452402,0.1350104906648304,28087892.79850366,30174598.642561458,1.3,1.9825001237941287,1.9825001237941287
1821,0.17492070382120084,0.1165673222059469,18227016.963291787,16989754.545105428,1.3,1.740364619417733,1.740364619417733
1822,0.1390595393536953,0.10061806552787522,5318128.211768979,581338.3523272092,1.3,1.5236567552271076,1.5236567552271076
1823,0.23126039000526322,0.14085949603613113,28008945.913851965,30509866.27744289,1.3,2.049648489216117,2.049648489216117
1824,0.1629983722693764,0.11113947888682474,11565625.593394788,9481454.841650443,1.3,1.665586445035769,1.665586445035769
1825,0.217680449871118,0.1353691709068663,26316696.311491232,28290201.083386578,1.3,1.9852430801499243,1.9852430801499243
1826,0.20189000469478313,0.1283961453493705,22752373.373842657,23706311.13962593,1.3,1.893201065259733,1.893201065259733
1827,0.10840882776455074,0.08836937165880343,-2559653.2928768806,-9955569.077886049,1.3,1.3564367627138165,1.3564367627138165
1828,0.1768270998403143,0.11730387336476245,14918235.238735646,14035064.45679109,1.2999999999999998,1.7473304886210839,1.7473304886210839
1829,0.19685439396250048,0.1260450158446198,19569877.23248316,20068921.80576955,1.2999999999999998,1.8583632021941565,1.8583632021941565
1830,0.17174732768602263,0.11513002959418905,15448607.520320518,14035472.702697847,1.3,1.7201814198207992,1.7201814198207992
1831,0.18560664043817532,0.12109976315123716,18760286.368578084,18468629.79831026,1.3,1.7945199375529524,1.7945199375529524
1832,0.17097577615640014,0.11472532890239595,16161885.16663091,14548391.156795148,1.2999999999999998,1.7131160529457874,1.7131160529457874
1833,0.14702712250546868,0.10423302052076533,8318162.386396589,4259604.850859631,1.2999999999999998,1.5773000928322711,1.5773000928322711
1834,0.17316936123953597,0.11554586412513479,17051700.659783896,15541726.05652022,1.3,1.7201826616693914,1.7201826616693914
1835,0.17010402800511892,0.1142734509154868,13356705.721901922,11893892.345232183,1.3,1.705658515727015,1.705658515727015
1836,0.1627551174670263,0.1110749731306786,12660906.757719507,10369938.28785261,1.2999999999999998,1.6659090970739456,1.6659090970739456
1837,0.16393065779179916,0.11150018880243939,11132992.185226157,9219540.108231036,1.2999999999999998,1.6689190254096005,1.6689190254096005
1838,0.24749090997101764,0.14816090628054646,37662984.99078987,41748677.1290321,1.3,2.1560430317812624,2.1560430317812624
1839,0.19863626593946093,0.12707098772126635,25907221.482483365,26818914.49786245,1.2999999999999998,1.8782703026667444,1.8782703026667444
1840,0.24650924874299296,0.14755437467166566,35515348.37975907,39283267.59381082,1.2999999999999998,2.1432565939703543,2.1432565939703543
1841,0.17151837803481707,0.11503762084744307,15794298.579472795,14327141.723443674,1.2999999999999998,1.7191675796839105,1.7191675796839105
1842,0.1389753460577019,0.10062971400531984,5814568.862962933,649309.97549544,1.2999999999999998,1.5252224009238835,1.5252224009238835
1843,0.19009502973292536,0.1233037934942045,19833278.097575143,19990066.267485514,1.2999999999999998,1.828265992321014,1.828265992321014
1844,0.1754887665731839,0.1166918948290665,15136129.589783998,14101584.216183847,1.3,1.7386756700090302,1.7386756700090302
1845,0.18164769542013048,0.11940495713673882,19097410.504144512,18467027.448986255,1.3,1.7740901169687155,1.7740901169687155
1846,0.16636095950866037,0.11254370562616134,13310188.872520618,11351432.46115019,1.2999999999999998,1.6816248564219318,1.6816248564219318
1847,0.2061856556189654,0.1302727938454722,25277805.540072072,26592758.868333776,1.3,1.9176955949114483,1.9176955949114483
1848,0.16559748143793818,0.11230203577471087,14436918.863143064,12261529.611109545,1.3,1.6810888015077492,1.6810888015077492
1849,0.15922425808933705,0.10952234815122064,10497577.303140605,8113589.278339587,1.3,1.6455121464994098,1.6455121464994098
1850,0.18196568682419434,0.11946747719119322,19063328.953438222,18423952.27242521,1.2999999999999998,1.772866454542407,1.772866454542407
1851,0.20119985856702804,0.12812967300495237,24038030.74825089,25018797.51636767,1.2999999999999998,1.8906078646194224,1.8906078646194224
1852,0.24792781763377425,0.14837316784916021,39603003.76017792,43921541.53008949,1.2999999999999998,2.159510319389686,2.159510319389686
1853,0.20898257972325962,0.1317252985572328,28277908.462171335,30015158.476475187,1.3,1.9424679240720164,1.9424679240720164
1854,0.11655519715897267,0.09148212738685135,-958177.3281204789,-8721781.191621393,1.2999999999999998,1.4022021384712926,1.4022021384712926
1855,0.14848652838218324,0.10466507367056677,7600083.572297025,4083708.860591693,1.2999999999999998,1.5772362879019,1.5772362879019
1856,0.24223645134889416,0.14581532929463292,34055091.31801573,37566518.668902986,1.3,2.1223447755606024,2.1223447755606024
1857,0.20331046358397753,0.1291455858708448,23658828.33246752,24783851.125466134,1.2999999999999998,1.9063246914175795,1.9063246914175795
1858,0.12077749072191124,0.09307055351010951,181623.78744902601,-5862832.629931692,1.3,1.421648462947611,1.421648462947611
1859,0.17322607947999824,0.11561344877762303,14446504.38077432,13195009.959975582,1.3,1.722202105868115,1.722202105868115
1860,0.25044519164253276,0.14933494971884675,35099325.873557724,38964070.72798367,1.2999999999999998,2.1693794695070663,2.1693794695070663
1861,0.21598765386114915,0.13452530073671887,33060829.68039469,35400768.988478884,1.3,1.9717923223163751,1.9717923223163751
1862,0.20623887991022682,0.13049590554428603,27238745.771086257,28744704.025918692,1.2999999999999998,1.9257455381975253,1.9257455381975253
1863,0.1779696152626884,0.11765538583769652,16542166.623241313,15598564.578222377,1.3,1.7479590426457288,1.7479590426457288
1864,0.2193851358424297,0.1361783953069724,28229038.836125284,30445983.431310024,1.2999999999999998,1.9972108238281965,1.9972108238281965
1865,0.1953305721730445,0.1255681431196749,21465635.875702027,21994471.055929165,1.2999999999999998,1.8568825037003964,1.8568825037003964
1866,0.1959077153517823,0.12574835093788406,20370357.349027608,20878714.015619915,1.2999999999999998,1.857421441565922,1.857421441565922
1867,0.1331946845364933,0.09805783365540433,3396304.4407444857,-1726139.64543568,1.3,1.4868738120306173,1.4868738120306173
1868,0.17315072066649817,0.115724866449473,16322300.394900322,14982849.457499037,1.3,1.7275098040224737,1.7275098040224737
1869,0.26701960016484616,0.15641961530419546,45361877.17820298,50868745.62803778,1.2999999999999998,2.2682938316435703,2.2682938316435703
1870,0.17134521611048137,0.11508183788062287,15790290.809160147,14373205.10917056,1.3,1.7229939199663902,1.7229939199663902
1871,0.1979707664598187,0.12665630753334445,22347025.71660073,23041146.797994222,1.2999999999999998,1.8696069577870105,1.8696069577870105
1872,0.15806049539694134,0.10899122559506802,11078190.064488396,8357103.202528345,1.2999999999999998,1.6378914082753073,1.6378914082753073
1873,0.18263642847413908,0.11982547921984166,18500736.845659297,17973685.83337424,1.3,1.7791118352339081,1.7791118352339081
1874,0.20795227759401858,0.13103330855318673,24086834.571873106,25427669.179222666,1.2999999999999998,1.9272809744971473,1.9272809744971473
1875,0.30218104541672197,0.17035203067467442,49312515.81154444,55847312.79828405,1.3,2.447933345979515,2.447933345979515
1876,0.1460117284648621,0.10358836899821822,7651131.835131513,3486954.082266747,1.2999999999999998,1.5628153116640056,1.5628153116640056
1877,0.128131737684533,0.09607270953896285,1890724.617349286,-3196233.8457084945,1.3,1.463725199056921,1.463725199056921
1878,0.1916689296381031,0.12404747245400238,22600348.4311785,22930672.81032972,1.2999999999999998,1.8388652497333298,1.8388652497333298
1879,0.20910820157487953,0.13145004487899703,24287770.60353306,25666063.02791839,1.2999999999999998,1.9304286504477752,1.9304286504477752
1880,0.22250535495919022,0.13711405289813605,27244141.366729062,29371611.664085537,1.3,1.9994161122963796,1.9994161122963796
1881,0.1391451465941982,0.10062969817181422,4927439.857929788,546746.604202847,1.2999999999999998,1.5230741799406229,1.5230741799406229
1882,0.13979552291486863,0.10099910712681348,5417647.510781986,917001.2081064649,1.2999999999999998,1.5306217021826114,1.5306217021826114
1883,0.14786137709155023,0.10454740182475208,7330462.095576685,3910207.8618725855,1.2999999999999998,1.580075210734372,1.580075210734372
1884,0.1635315349661377,0.11131015172908842,11654629.365972847,9590079.159787204,1.2999999999999998,1.6660668107438177,1.6660668107438177
1885,0.15763207719594008,0.10871049414559075,9051383.195396867,6715645.043582989,1.3,1.6315909760253442,1.6315909760253442
1886,0.1808682745479877,0.11904735121992949,18725151.255277555,18024313.639656875,1.3,1.7690951407273416,1.7690951407273416
1887,0.15563437942379288,0.10782955026632668,10263916.098272325,7262000.55427765,1.3,1.6195791056277489,1.6195791056277489
1888,0.23236020014414205,0.14162894589547714,37397235.80812221,40898803.44667007,1.2999999999999998,2.0674554316134772,2.0674554316134772
1889,0.1702749856777388,0.11450261603216116,13997424.355660418,12567581.641343914,1.2999999999999998,1.7126837033709004,1.7126837033709004
1890,0.17691151844438724,0.11716701382615957,15961347.814313022,14936574.57209145,1.2999999999999998,1.740965107397442,1.740965107397442
1891,0.179781940970545,0.11870901801297906,17019035.61716195,16352500.100282442,1.2999999999999998,1.7684138196719323,1.7684138196719323
1892,0.1267801794747161,0.09546006108983174,1578222.895756994,-3731582.145359882,1.3,1.453600654715369,1.453600654715369
1893,0.17815663615754462,0.11769942118132004,15709216.112675544,14812086.229594896,1.3,1.747537596239877,1.747537596239877
1894,0.2032131039202052,0.12899766502713428,24475356.60008034,25590438.777901907,1.3,1.9016760995574196,1.9016760995574196
1895,0.2006576161778726,0.12799361893908845,21813892.43304195,22712466.900521245,1.3,1.8914262328201366,1.8914262328201366
1896,0.20432781125790767,0.12936311935132583,26315806.086190015,27531308.437147643,1.2999999999999998,1.9033397266907361,1.9033397266907361
1897,0.19726059663755247,0.12622004462696035,20977147.67485008,21536121.066268764,1.3,1.8606185506824091,1.8606185506824091
1898,0.21238777842661305,0.13292273741112326,26580383.133242738,28277335.72264953,1.3,1.9504572443374617,1.9504572443374617
1899,0.14934403791757322,0.10518124595334433,8550864.459301928,4917714.870360343,1.2999999999999998,1.5880918846817813,1.5880918846817813
1900,0.16976203149769398,0.11427869026196413,14003125.682669878,12515196.564155681,1.2999999999999998,1.7099502106573714,1.7099502106573714
1901,0.1484902946375195,0.10473929728957865,7805585.390159104,4249128.894484212,1.2999999999999998,1.5802744187249915,1.5802744187249915
1902,0.17164205518866038,0.11491491635944429,13620994.968260866,12279120.307362603,1.2999999999999998,1.7128261415549342,1.7128261415549342
1903,0.1102498145921047,0.08906723246805304,-2278460.8231645413,-9766553.513833644,1.2999999999999998,1.3672993228721524,1.3672993228721524
1904,0.13635002893650272,0.09956759741697585,4548294.692378786,-407262.87763631344,1.3,1.5128003846212659,1.5128003846212659
1905,0.2474500218240412,0.14801097834725052,37764906.224891715,41818598.10841097,1.3,2.1506962267741354,2.1506962267741354
1906,0.19048940012013138,0.12339137834844816,18862386.800309326,19002757.257800005,1.3,1.827097686578985,1.827097686578985
1907,0.1467539202892607,0.10388574689375374,8399938.693563847,4025774.8879221044,1.3,1.5661115230950908,1.5661115230950908
1908,0.17322694035826158,0.11583874544858763,15927643.603567556,14674019.81212182,1.3,1.7311687868309955,1.7311687868309955
1909,0.1376725725202761,0.10007484328505734,5410411.430945272,77426.04578109342,1.3,1.5179068786083951,1.5179068786083951
1910,0.12867469073055404,0.09636346680185826,2325270.6419547508,-3392440.0434131194,1.3,1.469751945812414,1.469751945812414
1911,0.2308575315607011,0.14117883756574856,31045844.465478804,33963263.94441732,1.2999999999999998,2.066339687283669,2.066339687283669
1912,0.25036520480786084,0.14906763122923694,35068649.67234871,38861644.46578132,1.3,2.159960164992549,2.159960164992549
1913,0.1468065060648691,0.10406557505971237,7307739.862532764,3635453.12642278,1.2999999999999998,1.57299892037308,1.57299892037308
1914,0.1627822568620405,0.11106394465892322,13025397.734995753,10657619.731395658,1.3,1.6651376881216085,1.6651376881216085
1915,0.09528783808967822,0.07526125719893417,-5775801.437396749,-21899149.1556063,1.3,0.25772493065205415,0.25772493065205415
1916,0.1921268443808466,0.12398276104018668,21077033.54231674,21298666.105989933,1.2999999999999998,1.8310919602323357,1.8310919602323357
1917,0.19326054011539107,0.12450317931796318,21091539.199776527,21404955.225292422,1.3,1.8385883143925983,1.8385883143925983
1918,0.1283038700285435,0.09615143869080844,2205796.255140331,-3574372.988140611,1.2999999999999998,1.4650295513553169,1.4650295513553169
1919,0.17607205102802226,0.11686173584810966,15214922.614698669,14188820.509380536,1.2999999999999998,1.7386274581853414,1.7386274581853414
1920,0.106775011816028,0.08620987361785293,-2499232.3953234837,-10087014.149246149,1.2999999999999998,1.3250533246977823,1.3250533246977823
1921,0.19344235263902787,0.1246242024964721,20942697.913174618,21284440.510759436,1.3,1.8412665311335736,1.8412665311335736
1922,0.20567564563542295,0.12994837530453718,26102238.960889097,27387899.426011853,1.3,1.9108788198016526,1.9108788198016526
1923,0.16203066650831355,0.11070764045930814,11937438.05166098,9642757.403915994,1.2999999999999998,1.6597912023506458,1.6597912023506458
1924,0.17084750319525388,0.11456722847059475,15477180.794984426,13856364.641297948,1.3,1.7084156449166052,1.7084156449166052
1925,0.14390478820531305,0.10268598277089458,6401155.861051786,2389834.592022899,1.2999999999999998,1.5508594750931541,1.5508594750931541
1926,0.18071429779371395,0.11886384513216353,16477261.91466747,15792871.515558256,1.2999999999999998,1.76369507018504,1.76369507018504
1927,0.15430407741149255,0.10739083903993629,10136173.724327601,7020494.125171614,1.3,1.6177653943335324,1.6177653943335324
